BearID,Capture Date,Popn,Sex,AgeClass,Mating,Denning,den_method,Lat,Long,NoCubs,CubAge,Urea Nitrogen,Creatinine
21250,2011-04-07,SB,M,S,unknown,no,NA,70.281,-144.4154,NA,NA,11.00,0.90
20935,2011-04-07,SB,M,A,unknown,no,NA,70.275,-144.5285,NA,NA,6.50,1.35
20971,2011-04-08,SB,F,S,unknown,no,NA,70.2782,-145.0791,NA,NA,16.00,0.55
21503,2011-04-09,CS,F,S,unknown,no,NA,67.2174,-166.1758,NA,NA,20.50,1.10
21090,2011-04-09,CS,M,A,unknown,no,NA,67.3477,-165.7415,NA,NA,6.00,1.75
21504,2011-04-10,CS,M,A,unknown,no,NA,67.5151,-166.1997,NA,NA,6.00,1.40
21254,2011-04-12,SB,M,A,unknown,no,NA,70.5153,-146.6442,NA,NA,30.00,0.95
21107,2011-04-12,CS,M,A,unknown,no,NA,67.5304,-166.6238,NA,NA,5.60,1.56
20580,2011-04-12,SB,M,A,unknown,no,NA,70.3379,-145.9041,NA,NA,14.00,1.60
21508,2011-04-12,CS,M,A,unknown,no,NA,67.5016,-166.7739,NA,NA,33.00,1.75
21256,2011-04-14,SB,M,S,unknown,no,NA,70.8458,-147.195,NA,NA,38.67,1.00
21507,2011-04-14,CS,M,A,unknown,no,NA,66.5983,-165.2702,NA,NA,15.50,1.45
21054,2011-04-14,CS,M,A,unknown,no,NA,66.5398,-165.5291,NA,NA,7.00,1.55
21260,2011-04-16,SB,M,S,unknown,no,NA,70.6171,-144.8173,NA,NA,11.67,0.80
21515,2011-04-17,CS,M,A,unknown,no,NA,66.5856,-166.2982,NA,NA,48.00,1.60
21186,2011-04-17,CS,M,A,unknown,no,NA,66.6602,-166.1168,NA,NA,14.50,1.70
21517,2011-04-20,CS,M,S,unknown,no,NA,66.65,-165.9905,NA,NA,19.00,1.00
21519,2011-04-20,CS,M,S,unknown,no,NA,66.7226,-166.3647,NA,NA,13.00,1.10
21518,2011-04-20,CS,M,S,unknown,no,NA,66.5747,-166.7243,NA,NA,21.00,1.40
21524,2011-04-21,CS,M,A,unknown,no,NA,66.7885,-166.159,NA,NA,7.00,1.35
21527,2011-04-22,CS,F,S,unknown,no,NA,67.017,-166.0845,NA,NA,30.50,0.60
21525,2011-04-22,CS,M,S,unknown,no,NA,67.0552,-165.2271,NA,NA,29.00,0.70
21526,2011-04-22,CS,M,A,unknown,no,NA,67.1551,-166.5118,NA,NA,11.00,0.90
21530,2011-04-24,CS,M,A,unknown,no,NA,67.3711,-165.6397,NA,NA,9.00,1.45
21532,2011-04-25,CS,M,A,unknown,no,NA,66.5337,-165.7636,NA,NA,13.00,2.33
21533,2011-04-27,CS,M,A,unknown,no,NA,67.4011,-166.6877,NA,NA,36.00,1.05
21536,2011-04-27,CS,M,A,unknown,no,NA,67.2444,-166.6524,NA,NA,22.00,1.25
21538,2011-04-28,CS,F,A,unknown,unknown,NA,67.3799,-166.2101,NA,NA,9.50,0.70
21274,2012-03-21,SB,M,A,unknown,no,NA,71.4097,-156.5063,NA,NA,19.50,0.65
20229,2012-03-21,SB,F,A,yes,unknown,NA,71.3735,-156.7003,NA,NA,3.00,0.80
21239,2012-03-21,SB,M,A,yes,no,NA,71.3735,-156.7003,NA,NA,4.00,1.20
21275,2012-03-22,SB,M,A,unknown,no,NA,71.5587,-156.2983,NA,NA,10.00,1.00
21277,2012-03-26,SB,M,S,unknown,no,NA,71.3717,-156.8289,NA,NA,2.00,0.90
21278,2012-03-27,SB,F,A,unknown,unknown,NA,71.5096,-155.5909,NA,NA,41.50,0.70
21279,2012-03-27,SB,M,A,unknown,no,NA,71.5567,-155.6111,NA,NA,2.00,0.90
20994,2012-03-28,SB,M,A,unknown,no,NA,71.546,-155.3105,NA,NA,9.00,1.25
21282,2012-03-29,SB,M,A,unknown,no,NA,71.4565,-155.6256,NA,NA,3.00,1.20
20121,2012-03-30,SB,M,A,unknown,no,NA,71.4666,-155.7469,NA,NA,4.00,1.20
21287,2012-03-31,SB,F,S,unknown,no,NA,71.5785,-156.313,NA,NA,41.50,0.75
21291,2012-03-31,SB,F,A,unknown,unknown,NA,71.5027,-156.014,NA,NA,32.50,0.80
21292,2012-03-31,SB,F,S,unknown,no,NA,71.444,-156.2956,NA,NA,2.00,0.90
21290,2012-03-31,SB,M,A,unknown,no,NA,71.6922,-155.8691,NA,NA,9.00,1.30
20935,2012-04-01,SB,M,A,unknown,no,NA,71.5838,-154.3608,NA,NA,5.00,1.10
20586,2012-04-04,SB,F,A,yes,unknown,NA,70.2174,-143.5376,NA,NA,47.00,1.20
20556,2012-04-04,SB,M,A,unknown,no,NA,70.1716,-143.3352,NA,NA,6.50,1.30
21075,2012-04-04,SB,M,A,yes,no,NA,70.2174,-143.5376,NA,NA,27.00,1.50
21300,2012-04-05,SB,F,A,unknown,unknown,NA,70.2344,-143.5384,NA,NA,22.00,0.95
21299,2012-04-05,SB,F,A,unknown,unknown,NA,70.3988,-142.8249,NA,NA,12.00,1.00
21297,2012-04-05,SB,M,A,unknown,no,NA,70.1428,-142.4866,NA,NA,10.00,1.25
21298,2012-04-05,SB,M,A,unknown,no,NA,70.3393,-142.8039,NA,NA,8.00,1.30
99990,2012-04-07,SB,M,A,unknown,no,NA,70.592,-143.4841,NA,NA,19.00,1.55
20819,2012-04-08,SB,M,A,unknown,no,NA,70.6689,-143.5727,NA,NA,2.00,0.95
32621,2012-04-08,SB,M,A,yes,no,NA,70.6553,-143.5828,NA,NA,4.00,1.15
20195,2012-04-08,SB,M,A,unknown,no,NA,70.237,-143.311,NA,NA,19.50,1.65
21307,2012-04-12,SB,F,A,unknown,unknown,NA,70.2225,-145.7732,NA,NA,13.00,0.65
21011,2012-04-15,SB,M,S,unknown,no,NA,70.0572,-142.7027,NA,NA,7.00,0.80
21312,2012-04-15,SB,M,S,unknown,no,NA,70.1707,-143.1033,NA,NA,85.50,0.90
20967,2012-04-15,SB,M,S,unknown,no,NA,70.206,-145.0632,NA,NA,17.00,1.05
21262,2012-04-22,SB,M,S,unknown,no,NA,70.4957,-147.9701,NA,NA,9.00,0.80
20110,2012-04-22,SB,M,A,unknown,no,NA,70.5645,-147.8443,NA,NA,17.00,1.10
20751,2012-04-22,SB,M,A,unknown,no,NA,70.5181,-147.4362,NA,NA,20.50,1.35
21319,2012-04-24,SB,M,A,unknown,no,NA,70.667,-148.3376,NA,NA,6.00,1.20
20482,2012-04-24,SB,M,A,unknown,no,NA,70.6974,-147.7187,NA,NA,6.50,1.20
21321,2012-04-26,SB,M,S,unknown,no,NA,70.5672,-148.404,NA,NA,12.50,0.85
21322,2012-04-26,SB,F,S,unknown,no,NA,70.5276,-147.9073,NA,NA,12.00,1.05
21032,2012-04-26,SB,M,A,unknown,no,NA,70.5881,-147.6528,NA,NA,14.00,1.25
21269,2012-04-26,SB,M,A,unknown,no,NA,70.4988,-147.3504,NA,NA,16.00,1.30
21325,2012-04-27,SB,M,A,unknown,no,NA,70.5598,-148.4399,NA,NA,16.00,1.00
21540,2013-03-18,CS,M,S,unknown,no,NA,66.9595,-168.0369,NA,NA,1.00,0.80
21543,2013-03-19,CS,M,S,unknown,no,NA,67.7167,-165.9757,NA,NA,31.50,0.40
21545,2013-03-19,CS,M,S,unknown,no,NA,67.4106,-165.8182,NA,NA,3.00,0.90
21546,2013-03-20,CS,M,S,unknown,no,NA,67.4233,-165.6158,NA,NA,5.00,0.85
21326,2013-03-25,SB,M,A,unknown,no,NA,71.437,-156.4485,NA,NA,4.00,1.40
21551,2013-03-26,CS,M,S,unknown,no,NA,67.2072,-166.4736,NA,NA,10.50,1.15
21327,2013-03-28,SB,M,A,unknown,no,NA,71.5208,-156.7102,NA,NA,2.00,0.88
21328,2013-03-28,SB,M ,A,unknown,no,NA,71.6289,-156.5205,NA,NA,4.00,1.00
21330,2013-03-28,SB,M,A,yes,no,NA,71.4638,-155.8441,NA,NA,19.50,1.05
21329,2013-03-28,SB,M,A,unknown,no,NA,71.5327,-156.5517,NA,NA,2.00,1.50
21274,2013-03-29,SB,M,A,unknown,no,NA,71.4812,-155.443,NA,NA,1.00,0.90
21337,2013-03-31,SB,M,A,unknown,no,NA,71.8353,-155.7732,NA,NA,7.00,0.95
21222,2013-03-31,SB,M,A,unknown,no,NA,71.4161,-156.4914,NA,NA,33.50,1.55
20710,2013-04-01,SB,M,A,unknown,no,NA,71.4483,-156.3575,NA,NA,2.50,1.05
21558,2013-04-03,CS,M,A,unknown,no,NA,67.9208,-167.0285,NA,NA,5.00,1.25
21563,2013-04-07,CS,F,S,unknown,no,NA,67.2805,-166.5138,NA,NA,2.50,0.75
21565,2013-04-08,CS,F,A,unknown,unknown,NA,67.3247,-168.8431,NA,NA,14.50,0.80
21564,2013-04-08,CS,M,A,unknown,no,NA,67.3206,-168.9121,NA,NA,19.00,0.80
21566,2013-04-08,CS,M,A,unknown,no,NA,67.3247,-168.8431,NA,NA,12.50,1.30
21570,2013-04-12,CS,M,A,unknown,no,NA,66.9607,-168.4813,NA,NA,16.50,1.10
21344,2013-04-13,SB,M,A,yes,no,NA,70.9684,-146.8871,NA,NA,4.50,1.15
21573,2013-04-14,CS,F,S ,unknown,unknown,NA,67.1452,-167.8927,NA,NA,6.00,0.80
21574,2013-04-14,CS,M,A,unknown,no,NA,67.1504,-167.8018,NA,NA,14.00,1.10
21572,2013-04-14,CS,M,A,unknown,no,NA,67.1132,-168.0707,NA,NA,9.00,1.15
21571,2013-04-14,CS,M,A,unknown,no,NA,67.0188,-167.8511,NA,NA,6.00,1.35
21576,2013-04-16,CS,M,S,unknown,no,NA,67.3051,-164.922,NA,NA,48.50,0.65
21578,2013-04-17,CS,M,A,unknown,no,NA,67.1521,-166.4706,NA,NA,8.50,1.00
21579,2013-04-17,CS,M,S,unknown,no,NA,67.2547,-165.9295,NA,NA,9.00,1.35
21577,2013-04-17,CS,M,A,unknown,no,NA,67.0036,-166.4875,NA,NA,20.50,1.40
21581,2013-04-18,CS,M,A,unknown,no,NA,67.8748,-166.2175,NA,NA,70.00,1.05
21580,2013-04-18,CS,M,A,unknown,no,NA,67.6636,-166.9075,NA,NA,15.50,1.50
21586,2013-04-27,CS,F,S,unknown,no,NA,67.3084,-165.7406,NA,NA,16.00,0.80
21587,2013-04-27,CS,M,A,unknown,no,NA,67.4505,-165.389,NA,NA,37.00,0.80
21589,2013-04-29,CS,F,A,unknown,unknown,NA,66.5962,-165.6383,NA,NA,11.50,0.85
21591,2013-04-29,CS,M,A,unknown,no,NA,66.5986,-165.628,NA,NA,14.50,0.85
21588,2013-04-29,CS,M,A,unknown,no,NA,66.7583,-165.744,NA,NA,8.00,0.95
21590,2013-04-29,CS,M,A,unknown,no,NA,66.5962,-165.6383,NA,NA,7.50,1.25
21592,2013-04-30,CS,F,A,unknown,unknown,NA,67.8644,-167.6005,NA,NA,13.00,0.80
21593,2013-04-30,CS,M,A,unknown,no,NA,67.8644,-167.6005,NA,NA,10.00,1.60
21367,2014-04-07,SB,M,A,yes,no,NA,70.8796,-148.2898,NA,NA,5.00,0.95
32261,2014-04-09,SB,M ,A,unknown,no,NA,70.8455,-147.4522,NA,NA,28.00,1.30
20110,2014-04-12,SB,M,A,unknown,no,NA,71.1492,-149.7437,NA,NA,12.50,1.10
21362,2014-04-25,SB,M,A,unknown,no,NA,72.061,-155.0068,NA,NA,10.50,1.15
21598,2015-03-25,CS,F,A,yes,unknown,NA,67.8303,-166.1394,NA,NA,4.50,1.15
21597,2015-03-25,CS,M,A,yes,no,NA,67.8303,-166.1394,NA,NA,7.00,2.35
21599,2015-03-26,CS,M,S ,unknown,no,NA,67.9588,-166.4163,NA,NA,3.50,1.35
21604,2015-03-31,CS,F,A,yes,unknown,NA,66.9869,-166.5789,NA,NA,22.50,0.95
20849,2015-04-02,SB,M ,A,unknown,no,NA,71.4755,-156.1897,NA,NA,3.00,1.75
21608,2015-04-02,CS,M,A,unknown,no,NA,67.7117,-165.7281,NA,NA,28.00,1.85
21609,2015-04-03,CS,F,A,yes,unknown,NA,66.9181,-165.8623,NA,NA,18.25,1.13
21395,2015-04-03,SB,M,A,yes,no,NA,71.4145,-156.2434,NA,NA,66.00,1.50
21274,2015-04-04,SB,M,A,yes,no,NA,71.5756,-156.1176,NA,NA,6.50,1.35
21612,2015-04-05,CS,M,A,unknown,no,NA,67.9573,-168.1298,NA,NA,13.00,0.85
21611,2015-04-05,CS,M,A,unknown,no,NA,67.9464,-167.0457,NA,NA,33.00,2.05
21615,2015-04-11,CS,F,A,yes,unknown,NA,67.9463,-168.2646,NA,NA,17.00,1.20
21617,2015-04-12,CS,F,A,yes,unknown,NA,67.5179,-166.1725,NA,NA,14.50,0.75
21625,2015-04-14,CS,M,S,unknown,no,NA,67.8417,-166.5676,NA,NA,35.00,0.80
21169,2015-04-16,CS,M,A,unknown,no,NA,67.2257,-165.2881,NA,NA,7.50,1.70
21633,2015-04-17,CS,F,A,yes,unknown,NA,66.9173,-166.3201,NA,NA,13.00,0.65
20726,2015-04-17,SB,M,A,yes,no,NA,70.5151,-147.7791,NA,NA,8.00,1.45
21502,2015-04-21,CS,F,A,unknown,unknown,NA,67.508,-167.3421,NA,NA,22.00,0.75
21530,2015-04-21,CS,M,A,unknown,no,NA,67.3711,-165.6397,NA,NA,16.00,1.40
20797,2015-04-24,CS,F,S ,yes,unknown,NA,67.5425,-164.8772,NA,NA,27.00,0.85
21643,2015-04-27,CS,M,A,unknown,no,NA,67.3944,-166.5131,NA,NA,23.00,1.25
21645,2015-04-28,CS,M,A,unknown,no,NA,68.0766,-167.7243,NA,NA,35.50,0.95
20110,2016-03-21,SB,M,A,unknown,no,NA,71.4832,-155.63,NA,NA,3.50,1.25
21648,2016-03-22,CS,m,A,yes,no,NA,66.7694,-166.4526,NA,NA,7.50,2.10
21652,2016-03-25,CS,m,A,yes,no,NA,67.5385,-167.6616,NA,NA,6.50,0.85
21653,2016-03-25,CS,m,A,unknown,no,NA,67.5187,-167.404,NA,NA,3.00,1.45
21199,2016-03-26,CS,m,A,yes,no,NA,67.5527,-167.5903,NA,NA,2.00,1.25
22313,2016-03-26,SB,M,A,unknown,no,NA,71.7132,-154.6385,NA,NA,25.50,1.35
20195,2016-03-27,SB,M,A,unknown,no,NA,71.4961,-153.316,NA,NA,9.00,2.35
22315,2016-03-28,SB,M,S,unknown,no,NA,71.4681,-153.7359,NA,NA,10.00,1.00
21604,2016-03-29,CS,F,A,yes,unknown,NA,67.4176,-167.9318,NA,NA,20.50,0.80
22316,2016-03-29,SB,M,A,unknown,no,NA,71.4635,-154.1153,NA,NA,4.50,1.05
20490,2016-03-29,SB,M,A,unknown,no,NA,71.4646,-153.9198,NA,NA,2.50,1.35
21658,2016-03-29,CS,m,A,unknown,no,NA,67.4107,-167.7084,NA,NA,9.00,1.45
21659,2016-04-04,CS,m,S,no,no,NA,66.3633,-166.0672,NA,NA,12.00,0.75
21661,2016-04-05,CS,F,A,no,unknown,NA,67.6118,-166.2185,NA,NA,8.00,0.75
21660,2016-04-05,CS,m,S,no,no,NA,67.5203,-166.0611,NA,NA,30.00,1.00
21523,2016-04-05,CS,m,A,unknown,no,NA,67.6516,-166.4784,NA,NA,4.50,1.10
21669,2016-04-07,CS,f,A,yes,unknown,NA,67.2416,-165.7575,NA,NA,38.00,0.90
21608,2016-04-07,CS,M,A,yes,no,NA,67.0996,-166.4566,NA,NA,10.50,1.65
21676,2016-04-10,CS,M,A,unknown,no,NA,67.406,-166.6951,NA,NA,28.50,1.45
21677,2016-04-12,CS,M,A,unknown,no,NA,66.7081,-166.9778,NA,NA,24.00,1.20
21536,2016-04-12,CS,M,A,yes,no,NA,67.2444,-166.6524,NA,NA,34.50,1.35
21684,2016-04-13,CS,F,A,yes,unknown,NA,66.6547,-167.1709,NA,NA,18.50,0.85
21683,2016-04-13,CS,M,A,yes,no,NA,66.6322,-167.1383,NA,NA,17.00,0.95
21186,2016-04-14,CS,M,A,yes,no,NA,67.513,-166.0492,NA,NA,21.50,1.70
21405,2016-04-23,SB,M,A,unknown,no,NA,70.8202,-145.4322,NA,NA,36.00,1.15
21705,2017-03-24,CS,M,14,unknown,unknown,NA,66.9118,-166.7706,NA,NA,5.50,1.35
21708,2017-03-25,CS,M,3,unknown,unknown,NA,66.7995,-165.9345,NA,NA,6.50,0.80
21707,2017-03-25,CS,F,4,unknown,unknown,NA,67.045,-165.8064,NA,NA,16.00,1.15
21710,2017-03-26,CS,F,4,unknown,unknown,NA,67.5987,-166.4208,NA,NA,17.50,0.70
21731,2017-04-02,CS,M,18,unknown,unknown,NA,67.6165,-167.1062,NA,NA,7.00,1.55
21729,2017-04-02,CS,M,15,unknown,unknown,NA,67.0124,-166.1543,NA,NA,25.50,1.75
21732,2017-04-04,CS,M,4,unknown,unknown,NA,67.2015,-167.2237,NA,NA,38.00,0.80
21744,2017-04-17,CS,M,3,unknown,unknown,NA,67.584,-165.9259,NA,NA,29.00,0.50
21632,2017-04-17,CS,F,3,unknown,unknown,NA,66.9586,-165.3972,NA,NA,21.50,0.65
21623,2017-04-17,CS,M,24,unknown,unknown,NA,67.013,-165.4505,NA,NA,25.00,0.80
6389,1987-04-23,CS,F,A,yes,yes,temp,70.75,-164.6167,NA,NA,6.50,1.25
6760,1989-04-03,CS,F,A,yes,no,temp,70.7,-161.4,NA,NA,8.00,0.90
6754,1989-04-05,CS,F,A,yes,yes,temp,70.9,-163.0333,NA,NA,8.00,1.05
6599,1989-04-10,SB,F,S,unknown,no,temp,71.3,-149.0333,NA,NA,9.00,1.60
6521,1989-04-15,SB,F,A,unknown,no,temp,70.3167,-141.6167,NA,NA,46.50,1.10
6734,1989-04-19,CS,F,S,unknown,no,temp,69.1333,-169.9167,NA,NA,2.50,0.90
6876,1991-03-02,CS,F,A,unknown,no,temp,62.46,-169.27,NA,NA,8.00,1.55
6875,1991-03-08,CS,F,A,unknown,no,temp,64.13,-167.28,NA,NA,24.00,0.90
6489,1992-05-21,SB,F,A,unknown,no,temp,70.6167,-144.6667,NA,NA,23.00,0.55
6940,1993-03-08,CS,F,A,yes,no,temp,71.16,-167.46,NA,NA,4.00,1.15
6520,1998-04-15,SB,F,A,unknown,no,temp,71.3167,-151.35,NA,NA,7.00,0.90
20436,1999-04-18,SB,F,A,unknown,no,temp,70.532,-146.5071,NA,NA,5.00,1.03
20483,2000-03-31,SB,F,A,unknown,no,temp,70.478,-147.951,NA,NA,30.50,0.70
20330,2000-04-09,SB,F,A,unknown,yes,temp,70.1667,-144.5273,NA,NA,27.00,1.00
20419,2005-04-18,SB,F,A,unknown,no,temp,70.9044,-148.6147,NA,NA,10.50,1.15
20925,2009-03-27,SB,F,A,unknown,no,temp,71.5049,-155.7022,NA,NA,36.00,1.20
20901,2009-04-30,SB,F,A,yes,yes,temp,71.026,-149.4104,NA,NA,8.00,0.75
20951,2009-05-17,SB,F,A,unknown,yes,temp,70.3222,-142.1349,NA,NA,33.00,0.85
32214,2009-05-17,SB,F,A,unknown,yes,temp,70.213,-142.7284,NA,NA,11.67,0.87
21057,2010-03-17,CS,F,A,unknown,no,temp,66.8552,-165.4207,NA,NA,7.00,1.30
21045,2010-04-09,SB,F,A,unknown,no,temp,70.691,-147.9556,NA,NA,9.50,0.95
20414,2010-04-13,SB,F,A,yes,unknown,temp,70.2718,-142.9081,NA,NA,9.50,1.15
21015,2010-04-18,SB,F,A,yes,yes,temp,69.6803,-139.791,NA,NA,5.00,1.45
3707,1985-03-17,SB,F,A,unknown,yes,visual,70.1333,-139.9667,NA,NA,6.67,1.10
6529,1988-03-22,SB,F,A,unknown,yes,visual,71.1,-148.1833,NA,NA,5.00,0.85
6993,1993-04-08,CS,F,A,yes,yes,visual,70.44,-165.3,NA,NA,6.00,0.95
21286,2013-03-24,SB,F,A,unknown,unknown,NA,71.5416,-157.1659,NA,NA,26.50,0.95
21336,2013-03-31,SB,F,A,unknown,unknown,NA,71.5604,-156.3934,NA,NA,6.00,0.85
20961,2013-04-13,SB,F,A,yes,unknown,NA,70.9684,-146.8871,NA,NA,5.00,1.10
21351,2013-04-18,SB,F,A,unknown,unknown,NA,70.9483,-149.95,NA,NA,20.50,1.05
21366,2014-04-06,SB,F,A,yes,unknown,NA,70.8731,-148.3105,NA,NA,3.50,0.85
21368,2014-04-08,SB,F,A,yes,unknown,NA,70.5078,-147.9662,NA,NA,9.50,0.90
21374,2014-04-10,SB,F,A,yes,unknown,NA,70.5166,-146.7975,NA,NA,20.00,0.60
21376,2014-04-11,SB,F,A,no,unknown,NA,71.0003,-146.2912,NA,NA,5.00,0.90
21380,2014-04-13,SB,F,A,unknown,unknown,NA,70.5265,-148.2122,NA,NA,24.00,0.70
21366,2014-04-14,SB,F,A,yes,unknown,NA,71.1787,-149.0974,NA,NA,14.00,0.80
21368,2014-04-18,SB,F,A,yes,unknown,NA,70.6072,-148.1659,NA,NA,27.50,0.85
21374,2014-04-19,SB,F,A,yes,unknown,NA,70.9794,-142.9954,NA,NA,8.50,0.70
21376,2014-04-20,SB,F,A,no,unknown,NA,71.1332,-143.9239,NA,NA,5.00,1.00
21392,2015-04-01,SB,F,A,yes,unknown,NA,71.4955,-155.3802,NA,NA,23.00,0.75
21399,2015-04-09,SB,F,A,unknown,unknown,NA,70.9314,-148.3836,NA,NA,3.00,0.65
21343,2015-04-11,SB,F,A,no,unknown,NA,70.5038,-148.7587,NA,NA,16.50,1.00
21380,2015-04-14,SB,F,A,yes,unknown,NA,70.734,-150.39,NA,NA,8.50,0.85
21276,2015-04-14,SB,F,A,unknown,unknown,NA,70.3323,-146.6587,NA,NA,10.50,1.25
21249,2015-04-17,SB,F,A,yes,unknown,NA,70.5151,-147.7791,NA,NA,9.00,0.80
21214,2015-04-17,SB,F,A,yes,unknown,NA,70.3308,-146.6789,NA,NA,11.50,0.99
21399,2015-04-20,SB,F,A,unknown,unknown,NA,71.6432,-150.9048,NA,NA,2.50,0.60
21343,2015-04-20,SB,F,A,no,unknown,NA,70.7594,-148.1994,NA,NA,4.00,0.90
21380,2015-04-24,SB,F,A,yes,unknown,NA,71.0437,-150.7497,NA,NA,17.00,1.00
32366,2015-05-06,SB,F,A,yes,unknown,NA,70.3351,-143.8495,NA,NA,16.00,1.70
22312,2016-03-26,SB,F,A,unknown,unknown,NA,71.8647,-155.6243,NA,NA,8.00,0.85
22314,2016-03-27,SB,F,A,yes,unknown,NA,71.4961,-153.316,NA,NA,4.50,0.80
22305,2016-04-09,SB,F,A,unknown,unknown,NA,70.7305,-147.7234,NA,NA,14.50,0.90
22318,2016-04-12,SB,F,A,unknown,unknown,NA,70.8836,-146.388,NA,NA,2.50,1.15
22305,2016-04-17,SB,F,A,unknown,unknown,NA,71.4971,-151.8965,NA,NA,10.00,0.95
22318,2016-04-21,SB,F,A,unknown,unknown,NA,71.0812,-147.628,NA,NA,25.50,0.90
21403,2016-04-22,SB,F,A,yes,unknown,NA,70.7253,-146.0833,NA,NA,27.00,0.70
21402,2016-04-22,SB,F,A,unknown,unknown,NA,70.7202,-146.8342,NA,NA,39.00,0.90
